,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
6654,15077,25,Huskies,Huskies_M4,Huskies_D8,1H,162.628419,Simple pass,36,95,26.0,94.0,M,24,8,"(8, 24)",25,D,"('M', 'D')",1668,10.04987562112089,0.25,0.09950371902099892,0.13259668508287292,0.1607001347012906
6655,15078,25,Huskies,Huskies_D8,Huskies_F4,1H,170.75318700000003,High pass,27,92,66.0,79.0,D,8,13,"(13, 8)",11,F,"('D', 'F')",999,41.10960958218893,0.5,0.024325212770525996,0.055248618784530384,0.1931912771850188
6656,15079,25,Huskies,Huskies_G1,Huskies_D3,1H,218.15236000000004,Hand pass,12,47,27.0,84.0,G,16,3,"(3, 16)",49,D,"('G', 'D')",257,39.92492955535426,0.5,0.025047007249281213,0.26519337016574585,0.26341345913834235
6657,15080,25,Huskies,Huskies_M1,Huskies_F2,1H,229.285854,Simple pass,58,70,56.0,58.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,12.165525060596439,0.25,0.08219949365267865,1.0,0.4440664978842262
6658,15081,25,Huskies,Huskies_F2,Huskies_D5,1H,230.707987,Simple pass,56,58,57.0,9.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,49.01020301937138,0.5,0.020403914662519312,0.4585635359116022,0.32632248352470716
6659,15082,25,Huskies,Huskies_D5,Huskies_F2,1H,234.05259,Simple pass,57,9,56.0,24.0,D,5,11,"(11, 5)",97,F,"('D', 'F')",999,15.033296378372908,0.5,0.06651901052377393,0.5303867403314917,0.36563525028508853
6660,15083,25,Huskies,Huskies_F2,Huskies_D1,1H,235.44269,Simple pass,56,24,41.0,29.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,15.811388300841896,0.5,0.06324555320336758,0.2983425414364641,0.28719603154661055
6661,15084,25,Huskies,Huskies_D1,Huskies_D8,1H,238.91829299999995,High pass,41,29,64.0,95.0,D,0,8,"(8, 0)",23,D,"('D', 'D')",1478,69.8927750200262,1.0,0.014307630505634845,0.12154696132596685,0.37861819727720053
6662,15085,25,Huskies,Huskies_D8,Huskies_D3,1H,243.011662,Simple pass,64,95,48.0,93.0,D,8,3,"(3, 8)",42,D,"('D', 'D')",1478,16.1245154965971,1.0,0.062017367294604234,0.2265193370165746,0.4295122347703929
6663,15103,25,Huskies,Huskies_D5,Huskies_F4,1H,398.849016,High pass,17,11,58.0,20.0,D,5,13,"(13, 5)",27,F,"('D', 'F')",999,41.97618372363071,0.5,0.02382303276028985,0.143646408839779,0.2224898138666896
6664,15112,25,Huskies,Huskies_G1,Huskies_D1,1H,437.027837,Hand pass,12,25,17.0,22.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,5.830951894845301,0.5,0.17149858514250882,0.4143646408839779,0.36195440867549555
6665,15113,25,Huskies,Huskies_D1,Huskies_D3,1H,440.604109,Simple pass,17,22,23.0,75.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,53.33854141237835,1.0,0.018748169213489752,0.574585635359116,0.5311112681908685
6666,15114,25,Huskies,Huskies_D3,Huskies_D8,1H,443.332061,Simple pass,23,75,33.0,95.0,D,3,8,"(8, 3)",42,D,"('D', 'D')",1478,22.360679774997898,1.0,0.044721359549995794,0.2265193370165746,0.4237468988555234
6667,15115,25,Huskies,Huskies_F2,Huskies_D8,1H,456.68999699999995,Simple pass,39,94,30.0,95.0,F,11,8,"(8, 11)",41,D,"('F', 'D')",655,9.055385138137417,0.5,0.11043152607484653,0.22099447513812154,0.2771420004043227
6668,15116,25,Huskies,Huskies_D8,Huskies_F4,1H,457.971501,High pass,30,95,61.0,71.0,D,8,13,"(13, 8)",11,F,"('D', 'F')",999,39.20459156782532,0.5,0.025507216374642365,0.055248618784530384,0.19358527838639092
6669,15117,25,Huskies,Huskies_F2,Huskies_D8,1H,487.387525,Simple pass,37,74,29.0,93.0,F,11,8,"(8, 11)",41,D,"('F', 'D')",655,20.615528128088304,0.5,0.048507125007266595,0.22099447513812154,0.256500533381796
6670,15118,25,Huskies,Huskies_D8,Huskies_F6,1H,488.879333,Simple pass,29,93,48.0,93.0,D,8,15,"(15, 8)",49,F,"('D', 'F')",999,19.0,0.5,0.05263157894736842,0.26519337016574585,0.2726083163710381
6671,15120,25,Huskies,Huskies_D1,Huskies_D5,1H,494.1846019999999,Simple pass,25,64,24.0,34.0,D,0,5,"(5, 0)",57,D,"('D', 'D')",1478,30.01666203960727,1.0,0.03331483023263848,0.30939226519337015,0.44756903180866947
6672,15143,25,Huskies,Huskies_M6,Huskies_D5,1H,663.183605,Simple pass,49,9,43.0,4.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,7.810249675906654,0.25,0.12803687993289598,0.3867403314917127,0.2549257371415362
6673,15144,25,Huskies,Huskies_D5,Huskies_F4,1H,663.996551,High pass,43,4,73.0,13.0,D,5,13,"(13, 5)",27,F,"('D', 'F')",999,31.32091952673165,0.5,0.031927542840705044,0.143646408839779,0.225191317226828
6674,15148,25,Huskies,Huskies_D3,Huskies_F6,1H,684.8793469999998,Simple pass,23,95,32.0,96.0,D,3,15,"(15, 3)",21,F,"('D', 'F')",999,9.055385138137417,0.5,0.11043152607484653,0.11049723756906077,0.2403095878813024
6675,15149,25,Huskies,Huskies_F6,Huskies_F2,1H,686.479609,Simple pass,32,96,34.0,81.0,F,15,11,"(11, 15)",22,F,"('F', 'F')",299,15.132745950421556,1.0,0.06608186004550898,0.11602209944751381,0.39403465316434094
6676,15150,25,Huskies,Huskies_F2,Huskies_D1,1H,688.655425,Simple pass,34,81,20.0,61.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,24.413111231467404,0.5,0.04096159602595203,0.2983425414364641,0.2797680458208054
6677,15151,25,Huskies,Huskies_D1,Huskies_G1,1H,690.625032,Simple pass,20,61,7.0,46.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,19.849433241279208,0.5,0.05037927218598784,0.585635359116022,0.3786715437673366
6678,15152,25,Huskies,Huskies_G1,Huskies_F4,1H,692.833291,Launch,7,46,58.0,21.0,G,16,13,"(13, 16)",15,F,"('G', 'F')",133,56.79788728465171,0.125,0.017606288680921175,0.07734806629834254,0.07331811832642124
6679,15153,25,Huskies,Huskies_D5,Huskies_M6,1H,700.61776,Head pass,42,20,60.0,33.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,22.20360331117452,0.75,0.04503773491110449,0.36464088397790057,0.3865595396296684
6680,15154,25,Huskies,Huskies_D3,Huskies_F2,1H,707.7472889999998,Simple pass,33,42,45.0,70.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,30.463092423455635,0.5,0.032826608214930636,0.27071823204419887,0.2678482800863765
6681,15155,25,Huskies,Huskies_F2,Huskies_D8,1H,710.770579,Simple pass,45,70,43.0,92.0,F,11,8,"(8, 11)",41,D,"('F', 'D')",655,22.090722034374522,0.5,0.045267873021259265,0.22099447513812154,0.25542078271979357
6682,15156,25,Huskies,Huskies_D8,Huskies_F2,1H,712.424173,Simple pass,43,92,46.0,81.0,D,8,11,"(11, 8)",19,F,"('D', 'F')",999,11.40175425099138,0.5,0.08770580193070293,0.09944751381215469,0.2290511052476192
6683,15160,25,Huskies,Huskies_D3,Huskies_G1,1H,739.041561,Simple pass,21,93,8.0,77.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,20.615528128088304,0.5,0.048507125007266595,0.6574585635359116,0.40198856284772605
6684,15164,25,Huskies,Huskies_F2,Huskies_M1,1H,830.0670050000001,Simple pass,26,80,17.0,74.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,10.816653826391969,0.75,0.09245003270420485,0.6408839779005525,0.4944446702015858
6685,15169,25,Huskies,Huskies_D1,Huskies_G1,1H,885.5300990000003,Simple pass,27,29,7.0,39.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,22.360679774997898,0.5,0.044721359549995794,0.585635359116022,0.3767855728886726
6686,15170,25,Huskies,Huskies_G1,Huskies_D1,1H,888.5926880000002,Simple pass,7,39,19.0,35.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,12.649110640673518,0.5,0.07905694150420949,0.4143646408839779,0.3311405274627291
6687,15171,25,Huskies,Huskies_D1,Huskies_M6,1H,894.2507929999997,Simple pass,34,29,56.0,10.0,D,0,26,"(26, 0)",21,M,"('D', 'M')",1520,29.068883707497267,0.75,0.034401045807689073,0.11049723756906077,0.29829942779224994
6688,15172,25,Huskies,Huskies_M6,Huskies_D5,1H,896.2842800000003,Simple pass,56,10,41.0,7.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,15.297058540778355,0.25,0.06537204504606134,0.3867403314917127,0.2340374588459247
6689,15173,25,Huskies,Huskies_D5,Huskies_D1,1H,898.1589130000001,Simple pass,41,7,32.0,28.0,D,5,0,"(0, 5)",36,D,"('D', 'D')",1478,22.847319317591726,1.0,0.04376881095324085,0.19337016574585636,0.4123796588996991
6690,15175,25,Huskies,Huskies_D5,Huskies_M6,1H,954.599625,Head pass,5,16,10.0,15.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,5.0990195135927845,0.75,0.19611613513818404,0.36464088397790057,0.4369190063720282
6691,15176,25,Huskies,Huskies_M6,Huskies_F4,1H,956.115072,Launch,10,15,36.0,21.0,M,26,13,"(13, 26)",24,F,"('M', 'F')",849,26.68332812825267,0.25,0.03747658444979307,0.1270718232044199,0.1381828025514043
6692,15179,25,Huskies,Huskies_G1,Huskies_D1,1H,976.704571,Hand pass,11,35,26.0,20.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,21.213203435596427,0.5,0.04714045207910317,0.4143646408839779,0.3205016976543603
6693,15180,25,Huskies,Huskies_D1,Huskies_D5,1H,980.1246189999999,Simple pass,26,20,29.0,12.0,D,0,5,"(5, 0)",57,D,"('D', 'D')",1478,8.54400374531753,1.0,0.11704114719613057,0.30939226519337015,0.47547780412983354
6694,15181,25,Huskies,Huskies_D5,Huskies_D1,1H,983.395057,Simple pass,29,12,12.0,35.0,D,5,0,"(0, 5)",36,D,"('D', 'D')",1478,28.600699292150182,1.0,0.034964180063753285,0.19337016574585636,0.40944478193653655
6695,15182,25,Huskies,Huskies_D1,Huskies_M1,1H,986.299127,Simple pass,12,35,31.0,28.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,20.248456731316587,0.75,0.04938647983247948,0.5027624309392266,0.434049636923902
6696,15183,25,Huskies,Huskies_M1,Huskies_D5,1H,988.76765,Simple pass,31,28,28.0,18.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,10.44030650891055,0.25,0.09578262852211514,0.430939226519337,0.2589072850138174
6697,15184,25,Huskies,Huskies_D5,Huskies_M4,1H,991.698895,High pass,28,18,73.0,15.0,D,5,24,"(24, 5)",29,M,"('D', 'M')",1520,45.09988913511872,0.75,0.022173003507924643,0.15469613259668508,0.3089563787015366
6698,15185,25,Huskies,Huskies_F2,Huskies_M1,1H,1015.863366,Simple pass,66,19,58.0,14.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,9.433981132056603,0.75,0.105999788000636,0.6408839779005525,0.49896125530039614
6699,15186,25,Huskies,Huskies_M1,Huskies_F2,1H,1016.957126,Simple pass,58,14,66.0,11.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,8.54400374531753,0.25,0.11704114719613057,1.0,0.45568038239871017
6700,15187,25,Huskies,Huskies_F2,Huskies_D5,1H,1017.9599519999999,Simple pass,66,11,57.0,6.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,10.295630140987,0.5,0.09712858623572641,0.4585635359116022,0.35189737404910953
6701,15188,25,Huskies,Huskies_D5,Huskies_D3,1H,1019.745649,High pass,57,6,51.0,71.0,D,5,3,"(3, 5)",15,D,"('D', 'D')",1478,65.27633568147036,1.0,0.015319487369507242,0.07734806629834254,0.3642225178892832
6702,15189,25,Huskies,Huskies_M1,Huskies_F6,1H,1037.683224,Simple pass,64,91,73.0,86.0,M,17,15,"(15, 17)",31,F,"('M', 'F')",849,10.295630140987,0.25,0.09712858623572641,0.16574585635359115,0.1709581475297725
6703,15190,25,Huskies,Huskies_F6,Huskies_D8,1H,1039.963804,Simple pass,74,79,95.0,87.0,F,15,8,"(8, 15)",37,D,"('F', 'D')",655,22.47220505424423,0.5,0.04449941594899848,0.19889502762430938,0.24779814785776927
6704,15197,25,Huskies,Huskies_D1,Huskies_F4,1H,1116.843907,High pass,24,7,55.0,3.0,D,0,13,"(13, 0)",19,F,"('D', 'F')",999,31.25699921617557,0.5,0.031992834407549194,0.09944751381215469,0.2104801160732346
6705,15207,25,Huskies,Huskies_D8,Huskies_F6,1H,1152.134086,Simple pass,32,92,61.0,95.0,D,8,15,"(15, 8)",49,F,"('D', 'F')",999,29.154759474226502,0.5,0.03429971702850177,0.26519337016574585,0.26649769573141585
6706,15208,25,Huskies,Huskies_F6,Huskies_D8,1H,1155.7223210000002,Simple pass,61,95,91.0,96.0,F,15,8,"(8, 15)",37,D,"('F', 'D')",655,30.01666203960727,0.5,0.03331483023263848,0.19889502762430938,0.24406995261898262
6707,15209,25,Huskies,Huskies_D1,Huskies_F4,1H,1241.73333,High pass,15,28,57.0,3.0,D,0,13,"(13, 0)",19,F,"('D', 'F')",999,48.877397639399746,0.5,0.020459354390707302,0.09944751381215469,0.20663562273428732
6708,15210,25,Huskies,Huskies_F2,Huskies_D8,1H,1254.169136,Simple pass,32,63,29.0,88.0,F,11,8,"(8, 11)",41,D,"('F', 'D')",655,25.179356624028344,0.5,0.03971507353947688,0.22099447513812154,0.2535698495591995
6709,15211,25,Huskies,Huskies_D8,Huskies_F2,1H,1256.98561,Simple pass,29,88,34.0,77.0,D,8,11,"(11, 8)",19,F,"('D', 'F')",999,12.083045973594572,0.5,0.0827605888602368,0.09944751381215469,0.22740270089079714
6710,15212,25,Huskies,Huskies_F2,Huskies_D3,1H,1259.10096,Simple pass,34,77,22.0,65.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,16.97056274847714,0.5,0.05892556509887897,0.30386740331491713,0.287597656137932
6711,15213,25,Huskies,Huskies_D3,Huskies_F2,1H,1261.311002,Simple pass,22,65,38.0,78.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,20.615528128088304,0.5,0.048507125007266595,0.27071823204419887,0.27307511901715514
6712,15214,25,Huskies,Huskies_F2,Huskies_F4,1H,1264.666285,High pass,38,78,78.0,70.0,F,11,13,"(13, 11)",12,F,"('F', 'F')",299,40.792156108742276,1.0,0.024514516892273006,0.06077348066298342,0.36176266585175215
6713,15223,25,Huskies,Huskies_G1,Huskies_M6,1H,1325.0906630000004,Hand pass,5,45,26.0,52.0,G,16,26,"(26, 16)",10,M,"('G', 'M')",81,22.135943621178654,0.25,0.045175395145262566,0.049723756906077346,0.1149663840171133
6714,15224,25,Huskies,Huskies_M6,Huskies_D8,1H,1327.283612,Simple pass,26,52,31.0,94.0,M,26,8,"(8, 26)",1,D,"('M', 'D')",1668,42.2965719651132,0.25,0.02364257795702247,0.0,0.09121419265234082
6715,15225,25,Huskies,Huskies_D8,Huskies_F4,1H,1332.087188,Simple pass,60,96,68.0,94.0,D,8,13,"(13, 8)",11,F,"('D', 'F')",999,8.246211251235321,0.5,0.12126781251816648,0.055248618784530384,0.22550547710089897
6716,15226,25,Huskies,Huskies_D8,Huskies_F2,1H,1379.858899,Head pass,30,93,45.0,79.0,D,8,11,"(11, 8)",19,F,"('D', 'F')",999,20.518284528683193,0.5,0.04873701788285793,0.09944751381215469,0.2160615105650042
6717,15228,25,Huskies,Huskies_F2,Huskies_D5,1H,1433.458304,Simple pass,16,54,21.0,80.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,26.476404589747453,0.5,0.0377694787300249,0.4585635359116022,0.33211100488054235
6718,15229,25,Huskies,Huskies_D5,Huskies_F4,1H,1435.512388,Simple pass,38,92,60.0,73.0,D,5,13,"(13, 5)",27,F,"('D', 'F')",999,29.068883707497267,0.5,0.034401045807689073,0.143646408839779,0.22601581821582267
6719,15230,25,Huskies,Huskies_F4,Huskies_M4,1H,1443.434489,Smart pass,63,95,76.0,60.0,F,13,24,"(24, 13)",12,M,"('F', 'M')",699,37.33630940518894,0.75,0.026783579200279007,0.06077348066298342,0.2791856866210875
6720,15231,25,Huskies,Huskies_M6,Huskies_F6,1H,1452.916025,Cross,97,80,91.0,38.0,M,26,15,"(15, 26)",14,F,"('M', 'F')",849,42.42640687119285,0.25,0.023570226039551584,0.0718232044198895,0.11513114348648035
6721,15232,25,Huskies,Huskies_M1,Huskies_M6,1H,1547.143699,Simple pass,46,20,59.0,4.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,20.615528128088304,1.0,0.048507125007266595,0.4198895027624309,0.48946554258989916
6722,15233,25,Huskies,Huskies_M6,Huskies_D5,1H,1551.441542,Simple pass,54,6,37.0,7.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,17.029386365926403,0.25,0.058722021951470346,0.3867403314917127,0.23182078448106103
6723,15234,25,Huskies,Huskies_D5,Huskies_M1,1H,1552.161251,Simple pass,37,7,40.0,24.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,17.26267650163207,0.75,0.057928444636349226,0.4088397790055249,0.4055894078806247
6724,15235,25,Huskies,Huskies_M1,Huskies_D1,1H,1553.133427,Simple pass,40,24,24.0,33.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,18.35755975068582,0.25,0.05447347107028433,0.46408839779005523,0.25618728962011317
6725,15236,25,Huskies,Huskies_D1,Huskies_D3,1H,1555.414285,Simple pass,24,33,28.0,60.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,27.294688127912362,1.0,0.03663716527236558,0.574585635359116,0.5370742668771605
6726,15237,25,Huskies,Huskies_D3,Huskies_D1,1H,1558.5867460000004,Simple pass,28,60,27.0,33.0,D,3,0,"(0, 3)",98,D,"('D', 'D')",1478,27.018512172212592,1.0,0.037011660509880265,0.5359116022099447,0.5243077542399417
6727,15238,25,Huskies,Huskies_D1,Huskies_M4,1H,1561.234475,Simple pass,27,33,45.0,21.0,D,0,24,"(24, 0)",26,M,"('D', 'M')",1520,21.633307652783937,0.75,0.046225016352102424,0.13812154696132597,0.31144885443780945
6728,15239,25,Huskies,Huskies_M4,Huskies_D1,1H,1566.239031,Simple pass,45,21,35.0,28.0,M,24,0,"(0, 24)",30,D,"('M', 'D')",1668,12.206555615733702,0.25,0.08192319205190406,0.16022099447513813,0.16404806217568071
6729,15240,25,Huskies,Huskies_D1,Huskies_F6,1H,1571.341935,High pass,35,28,66.0,95.0,D,0,15,"(15, 0)",18,F,"('D', 'F')",999,73.824115301167,0.5,0.013545709229571929,0.09392265193370165,0.2024894537210912
6730,15241,25,Huskies,Huskies_F6,Huskies_D8,1H,1578.123752,High pass,66,96,92.0,87.0,F,15,8,"(8, 15)",37,D,"('F', 'D')",655,27.51363298439521,0.5,0.0363456182092407,0.19889502762430938,0.24508021527785
6731,15242,25,Huskies,Huskies_D8,Huskies_M4,1H,1581.727058,Cross,92,87,77.0,41.0,D,8,24,"(24, 8)",28,M,"('D', 'M')",1520,48.38388161361178,0.75,0.0206680399887278,0.14917127071823205,0.3066131035689866
6732,15243,25,Huskies,Huskies_D5,Huskies_M4,1H,1589.8366210000004,Simple pass,72,8,79.0,3.0,D,5,24,"(24, 5)",29,M,"('D', 'M')",1520,8.602325267042627,0.75,0.11624763874381928,0.15469613259668508,0.34031459044683476
6733,15244,25,Huskies,Huskies_M4,Huskies_F4,1H,1593.045981,Simple pass,79,3,83.0,14.0,M,24,13,"(13, 24)",12,F,"('M', 'F')",849,11.704699910719626,0.25,0.0854357657716761,0.06077348066298342,0.13206974881155317
6734,15245,25,Huskies,Huskies_F4,Huskies_M1,1H,1594.467196,Simple pass,83,14,63.0,8.0,F,13,17,"(17, 13)",15,M,"('F', 'M')",699,20.8806130178211,0.75,0.04789131426105757,0.07734806629834254,0.2917464601864667
6735,15246,25,Huskies,Huskies_M1,Huskies_F2,1H,1598.033279,Simple pass,63,8,65.0,35.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,27.073972741361768,0.25,0.036935842757655886,1.0,0.4289786142525519
6736,15252,25,Huskies,Huskies_F2,Huskies_M4,1H,1614.704949,Simple pass,58,23,61.0,13.0,F,11,24,"(24, 11)",50,M,"('F', 'M')",699,10.44030650891055,0.75,0.09578262852211514,0.27071823204419887,0.37216695352210466
6737,15253,25,Huskies,Huskies_M4,Huskies_M1,1H,1615.873201,Simple pass,61,13,40.0,13.0,M,24,17,"(17, 24)",71,M,"('M', 'M')",1301,21.0,1.0,0.047619047619047616,0.3867403314917127,0.4781197930369201
6738,15254,25,Huskies,Huskies_M1,Huskies_F2,1H,1618.107806,Simple pass,40,13,49.0,16.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,9.486832980505138,0.25,0.10540925533894598,1.0,0.45180308511298195
6739,15255,25,Huskies,Huskies_F2,Huskies_D3,1H,1620.809838,Simple pass,49,16,43.0,79.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,63.28506932918696,0.5,0.01580151543799924,0.30386740331491713,0.27322297291763875
6740,15256,25,Huskies,Huskies_D3,Huskies_M6,1H,1626.081013,High pass,43,79,74.0,14.0,D,3,26,"(26, 3)",23,M,"('D', 'M')",1520,72.01388754955533,0.75,0.013886210480053089,0.12154696132596685,0.29514439060200665
6741,15258,25,Huskies,Huskies_D3,Huskies_M4,1H,1686.187871,Simple pass,26,25,34.0,11.0,D,3,24,"(24, 3)",30,M,"('D', 'M')",1520,16.1245154965971,0.75,0.062017367294604234,0.16022099447513813,0.32407945392324744
6742,15259,25,Huskies,Huskies_M6,Huskies_M1,1H,1741.498543,Head pass,81,14,76.0,29.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,15.811388300841896,1.0,0.06324555320336758,0.292817679558011,0.4520210775871262
6743,15260,25,Huskies,Huskies_M1,Huskies_F4,1H,1742.7736739999998,High pass,76,29,91.0,41.0,M,17,13,"(13, 17)",36,F,"('M', 'F')",849,19.209372712298546,0.25,0.052057920629535355,0.19337016574585636,0.16514269545846388
6744,15261,25,Huskies,Huskies_M1,Huskies_D8,1H,1819.700253,Simple pass,35,90,27.0,94.0,M,17,8,"(8, 17)",46,D,"('M', 'D')",1668,8.94427190999916,0.25,0.11180339887498948,0.24861878453038674,0.2034740611351254
6745,15262,25,Huskies,Huskies_D8,Huskies_F4,1H,1821.345453,High pass,27,94,61.0,98.0,D,8,13,"(13, 8)",11,F,"('D', 'F')",999,34.23448553724738,0.5,0.0292103118918493,0.055248618784530384,0.19481964355879322
6746,15263,25,Huskies,Huskies_F2,Huskies_F4,1H,1826.665218,Head pass,42,91,62.0,93.0,F,11,13,"(13, 11)",12,F,"('F', 'F')",299,20.09975124224178,1.0,0.04975185951049946,0.06077348066298342,0.37017511339116094
6747,15278,25,Huskies,Huskies_D8,Huskies_F4,1H,2032.231096,Head pass,67,94,88.0,96.0,D,8,13,"(13, 8)",11,F,"('D', 'F')",999,21.095023109728988,0.5,0.04740454631399772,0.055248618784530384,0.20088438836617603
6748,15284,25,Huskies,Huskies_D8,Huskies_G1,1H,2110.420391,Simple pass,26,83,6.0,66.0,D,8,16,"(16, 8)",14,G,"('D', 'G')",443,26.248809496813376,0.5,0.03809696588797296,0.0718232044198895,0.20330672343595413
6749,15285,25,Huskies,Huskies_G1,Huskies_M4,1H,2113.218819,Launch,6,66,58.0,76.0,G,16,24,"(24, 16)",7,M,"('G', 'M')",81,52.952809179494906,0.25,0.01888473936501245,0.03314917127071823,0.10067797021191022
6750,15286,25,Huskies,Huskies_D8,Huskies_F6,1H,2119.21571,Head pass,36,91,45.0,98.0,D,8,15,"(15, 8)",49,F,"('D', 'F')",999,11.40175425099138,0.5,0.08770580193070293,0.26519337016574585,0.2842997240321496
6751,15287,25,Huskies,Huskies_F6,Huskies_M4,1H,2120.703918,Head pass,45,98,62.0,95.0,F,15,24,"(24, 15)",25,M,"('F', 'M')",699,17.26267650163207,0.75,0.057928444636349226,0.13259668508287292,0.31350837657307407
6752,15288,25,Huskies,Huskies_M6,Huskies_D3,1H,2183.213722,Simple pass,67,71,74.0,74.0,M,26,3,"(3, 26)",12,D,"('M', 'D')",1668,7.615773105863909,0.25,0.13130643285972254,0.06077348066298342,0.14735997117423533
6753,15289,25,Huskies,Huskies_D3,Huskies_F6,1H,2184.62693,Simple pass,74,74,80.0,84.0,D,3,15,"(15, 3)",21,F,"('D', 'F')",999,11.661903789690601,0.5,0.08574929257125441,0.11049723756906077,0.23208217671343837
6754,15290,25,Huskies,Huskies_F6,Huskies_M6,1H,2188.507374,Simple pass,78,76,97.0,72.0,F,15,26,"(26, 15)",11,M,"('F', 'M')",699,19.4164878389476,0.75,0.051502620262460476,0.055248618784530384,0.28558374634899697
6755,15291,25,Huskies,Huskies_M6,Huskies_D5,1H,2239.161426,Simple pass,53,11,72.0,4.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,20.248456731316587,0.25,0.04938647983247948,0.3867403314917127,0.22870893710806406
6756,15296,25,Huskies,Huskies_M6,Huskies_F2,1H,2283.791277,Simple pass,75,93,69.0,82.0,M,26,11,"(11, 26)",52,F,"('M', 'F')",849,12.529964086141668,0.25,0.07980868844676221,0.281767955801105,0.2038588814159557
6757,15297,25,Huskies,Huskies_F2,Huskies_D1,1H,2286.045057,Cross,69,82,92.0,41.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,47.01063709417264,0.5,0.02127178149057585,0.2983425414364641,0.2732047743090133
6758,15299,25,Huskies,Huskies_M1,Huskies_D8,1H,2446.441702,Simple pass,56,94,48.0,99.0,M,17,8,"(8, 17)",46,D,"('M', 'D')",1668,9.433981132056603,0.25,0.105999788000636,0.24861878453038674,0.20153952417700757
6759,15300,25,Huskies,Huskies_D8,Huskies_D3,1H,2448.20146,Simple pass,48,99,25.0,93.0,D,8,3,"(3, 8)",42,D,"('D', 'D')",1478,23.769728648009426,1.0,0.04207031619116713,0.2265193370165746,0.42286321773591384
6760,15301,25,Huskies,Huskies_D3,Huskies_G1,1H,2451.043206,Simple pass,25,93,5.0,57.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,41.182520563948,0.5,0.024282146558931603,0.6574585635359116,0.3939135700316144
6761,15302,25,Huskies,Huskies_G1,Huskies_D1,1H,2454.373522,Simple pass,5,57,19.0,23.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,36.76955262170047,0.5,0.02719641466102106,0.4143646408839779,0.3138536851816663
6762,15303,25,Huskies,Huskies_D1,Huskies_F2,1H,2456.971827,Simple pass,19,23,29.0,22.0,D,0,11,"(11, 0)",49,F,"('D', 'F')",999,10.04987562112089,0.5,0.09950371902099892,0.26519337016574585,0.28823236306224825
6763,15304,25,Huskies,Huskies_F2,Huskies_D5,1H,2458.498718,Simple pass,29,22,30.0,4.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,18.027756377319946,0.5,0.05547001962252291,0.4585635359116022,0.3380111851780417
6764,15305,25,Huskies,Huskies_D5,Huskies_M4,1H,2460.712721,Simple pass,30,4,59.0,12.0,D,5,24,"(24, 5)",29,M,"('D', 'M')",1520,30.083217912982647,0.75,0.03324112476572668,0.15469613259668508,0.3126457524541372
