,Unnamed: 0,Unnamed: 0.1,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
4302,4302,9386,15,Huskies,Huskies_D1,Huskies_D6,2H,2784.063633,Simple pass,62,80,40.0,80.0,D,0,6,"(6, 0)",25,D,"('D', 'D')",1478,22.0,1.0,0.045454545454545456,0.13259668508287292,0.3935388587118684
4303,4303,9387,15,Huskies,Huskies_D6,Huskies_D2,2H,2785.803583,Simple pass,40,80,37.0,35.0,D,6,2,"(2, 6)",34,D,"('D', 'D')",1478,45.09988913511872,1.0,0.022173003507924643,0.18232044198895028,0.4077054182476535
4304,4304,9388,15,Huskies,Huskies_D2,Huskies_D5,2H,2790.202569,Simple pass,37,35,49.0,11.0,D,2,5,"(5, 2)",47,D,"('D', 'D')",1478,26.83281572999748,1.0,0.037267799624996496,0.2541436464088398,0.4322164201540749
4305,4305,9389,15,Huskies,Huskies_D5,Huskies_M1,2H,2793.158271,Simple pass,49,11,53.0,34.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,23.3452350598575,0.75,0.042835293687811936,0.4088397790055249,0.41110966336117066
4306,4306,9390,15,Huskies,Huskies_M1,Huskies_M10,2H,2795.7255149999996,Simple pass,53,34,53.0,44.0,M,17,18,"(18, 17)",8,M,"('M', 'M')",1301,10.0,1.0,0.1,0.03867403314917127,0.376383845998189
4307,4307,9391,15,Huskies,Huskies_M10,Huskies_M1,2H,2798.369112000001,Simple pass,53,44,58.0,31.0,M,18,17,"(17, 18)",3,M,"('M', 'M')",1301,13.92838827718412,1.0,0.07179581586177383,0.011049723756906077,0.3691742075722499
4308,4308,9392,15,Huskies,Huskies_M3,Huskies_D7,2H,2816.82385,Simple pass,52,47,46.0,88.0,M,23,7,"(7, 23)",44,D,"('M', 'D')",1668,41.43669871020132,0.25,0.024133196686197633,0.2375690607734807,0.1774303703434753
4309,4309,9393,15,Huskies,Huskies_M10,Huskies_D5,2H,2847.948286,Simple pass,72,75,60.0,25.0,M,18,5,"(5, 18)",2,D,"('M', 'D')",1668,51.41984052872977,0.25,0.019447746039610348,0.0055248618784530384,0.09634376986866097
4310,4310,9394,15,Huskies,Huskies_D5,Huskies_M6,2H,2854.269876000001,Simple pass,74,5,87.0,6.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,13.038404810405297,0.75,0.07669649888473704,0.36464088397790057,0.4074452380200491
4311,4311,9395,15,Huskies,Huskies_M6,Huskies_D5,2H,2858.743796,Simple pass,87,6,77.0,4.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,10.198039027185569,0.25,0.09805806756909202,0.3867403314917127,0.23447556861848023
4312,4312,9396,15,Huskies,Huskies_D5,Huskies_M10,2H,2861.0916420000012,Simple pass,77,4,75.0,43.0,D,5,18,"(18, 5)",3,M,"('D', 'M')",1520,39.05124837953327,0.75,0.0256073759865792,0.011049723756906077,0.2777730394334114
4313,4313,9398,16,Huskies,Huskies_M6,Huskies_D6,1H,11.365152999999992,Simple pass,51,51,31.0,65.0,M,26,6,"(6, 26)",4,D,"('M', 'D')",1668,24.413111231467404,0.25,0.04096159602595203,0.016574585635359115,0.1393758898751447
4314,4314,9411,16,Huskies,Huskies_M6,Huskies_M4,1H,110.94788799999998,Simple pass,64,53,61.0,42.0,M,26,24,"(24, 26)",24,M,"('M', 'M')",1301,11.401754250991381,1.0,0.08770580193070293,0.1270718232044199,0.4200539368491623
4315,4315,9412,16,Huskies,Huskies_M4,Huskies_D5,1H,111.614086,Simple pass,61,42,42.0,16.0,M,24,5,"(5, 24)",23,D,"('M', 'D')",1668,32.202484376209235,0.25,0.031053504702226845,0.12154696132596685,0.14294540236457945
4316,4316,9413,16,Huskies,Huskies_D5,Huskies_D2,1H,114.367756,Simple pass,42,16,32.0,43.0,D,5,2,"(2, 5)",40,D,"('D', 'D')",1478,28.79236009777593,1.0,0.034731435582359395,0.2154696132596685,0.4205797151305767
4317,4317,9455,16,Huskies,Huskies_D7,Huskies_M1,1H,461.022033,Simple pass,13,84,19.0,72.0,D,7,17,"(17, 7)",49,M,"('D', 'M')",1520,13.41640786499874,0.75,0.07453559924999299,0.26519337016574585,0.360075149455503
4318,4318,9456,16,Huskies,Huskies_M1,Huskies_F2,1H,462.667617,Simple pass,19,72,26.0,90.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,19.313207915827967,0.25,0.051778037307849765,1.0,0.44556275513321686
4319,4319,9460,16,Huskies,Huskies_D2,Huskies_F2,1H,477.347204,Simple pass,18,46,31.0,82.0,D,2,11,"(11, 2)",56,F,"('D', 'F')",999,38.275318418009284,0.5,0.026126497213658208,0.30386740331491713,0.2894483385581742
4320,4320,9466,16,Huskies,Huskies_F1,Huskies_M6,1H,538.682957,Simple pass,64,41,66.0,32.0,F,10,26,"(26, 10)",27,M,"('F', 'M')",699,9.219544457292887,0.75,0.10846522890932808,0.143646408839779,0.33818937445220126
4321,4321,9467,16,Huskies,Huskies_M6,Huskies_F4,1H,539.540017,Simple pass,66,32,76.0,26.0,M,26,13,"(13, 26)",24,F,"('M', 'F')",849,11.6619037896906,0.25,0.08574929257125441,0.1270718232044199,0.16342469168388832
4322,4322,9472,16,Huskies,Huskies_M6,Huskies_F4,1H,583.859017,High pass,15,16,75.0,17.0,M,26,13,"(13, 26)",24,F,"('M', 'F')",849,60.00833275470999,0.25,0.01666435233399333,0.1270718232044199,0.16342469168388832
4323,4323,9478,16,Huskies,Huskies_D5,Huskies_M6,1H,662.621292,Simple pass,20,12,27.0,17.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,8.602325267042627,0.75,0.11624763874381927,0.36464088397790057,0.4074452380200491
4324,4324,9479,16,Huskies,Huskies_M6,Huskies_F4,1H,663.615544,Simple pass,27,17,44.0,20.0,M,26,13,"(13, 26)",24,F,"('M', 'F')",849,17.262676501632072,0.25,0.057928444636349226,0.1270718232044199,0.16342469168388832
4325,4325,9495,16,Huskies,Huskies_D2,Huskies_M4,1H,775.433228,Simple pass,11,65,21.0,74.0,D,2,24,"(24, 2)",22,M,"('D', 'M')",1520,13.45362404707371,0.75,0.07432941462471664,0.1160220994475138,0.3099145431845703
4326,4326,9496,16,Huskies,Huskies_M4,Huskies_D7,1H,777.191785,Simple pass,21,74,22.0,92.0,M,24,7,"(7, 24)",41,D,"('M', 'D')",1668,18.027756377319946,0.25,0.05547001962252291,0.22099447513812154,0.1852130415607157
4327,4327,9501,16,Huskies,Huskies_D6,Huskies_F2,1H,857.894614,Head pass,57,75,65.0,86.0,D,6,11,"(11, 6)",28,F,"('D', 'F')",999,13.601470508735444,0.5,0.07352146220938077,0.14917127071823205,0.253511130819944
4328,4328,9506,16,Huskies,Huskies_D2,Huskies_D5,1H,870.257724,Head pass,22,42,31.0,55.0,D,2,5,"(5, 2)",47,D,"('D', 'D')",1478,15.811388300841895,1.0,0.06324555320336757,0.2541436464088398,0.4322164201540749
4329,4329,9507,16,Huskies,Huskies_D5,Huskies_M1,1H,871.703555,Simple pass,31,55,26.0,50.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,7.071067811865476,0.75,0.1414213562373095,0.4088397790055249,0.41110966336117066
4330,4330,9508,16,Huskies,Huskies_M1,Huskies_F2,1H,872.989474,Simple pass,26,50,30.0,82.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,32.2490309931942,0.25,0.03100868364730212,1.0,0.44556275513321686
4331,4331,9509,16,Huskies,Huskies_F2,Huskies_D7,1H,874.4628560000001,Simple pass,30,82,23.0,79.0,F,11,7,"(7, 11)",32,D,"('F', 'D')",655,7.6157731058639095,0.5,0.13130643285972254,0.1712707182320442,0.239363615791674
4332,4332,9562,16,Huskies,Huskies_G1,Huskies_F1,1H,1158.330283,High pass,12,50,56.0,61.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,45.35416188179427,0.125,0.022048693185121176,0.4198895027624309,0.18734192337191422
4333,4333,9579,16,Huskies,Huskies_D5,Huskies_M6,1H,1244.237054,Head pass,7,37,23.0,35.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,16.1245154965971,0.75,0.06201736729460424,0.36464088397790057,0.4074452380200491
4334,4334,9598,16,Huskies,Huskies_M4,Huskies_D2,1H,1431.621124,Simple pass,45,28,41.0,22.0,M,24,2,"(2, 24)",26,D,"('M', 'D')",1668,7.211102550927977,0.25,0.1386750490563073,0.13812154696132595,0.14967739895339982
4335,4335,9600,16,Huskies,Huskies_M4,Huskies_M1,1H,1446.268932,Simple pass,55,39,57.0,40.0,M,24,17,"(17, 24)",71,M,"('M', 'M')",1301,2.23606797749979,1.0,0.4472135954999579,0.3867403314917127,0.49382115819491723
4336,4336,9608,16,Huskies,Huskies_F1,Huskies_F2,1H,1510.222712,Simple pass,68,70,60.0,77.0,F,10,11,"(11, 10)",27,F,"('F', 'F')",299,10.63014581273465,1.0,0.09407208683835973,0.143646408839779,0.4132981654509586
4337,4337,9609,16,Huskies,Huskies_F2,Huskies_M4,1H,1512.2229960000002,Simple pass,60,77,60.0,74.0,F,11,24,"(24, 11)",50,M,"('F', 'M')",699,3.0,0.75,0.3333333333333333,0.2707182320441989,0.36635308880936285
4338,4338,9610,16,Huskies,Huskies_M4,Huskies_M1,1H,1513.517257,Simple pass,60,74,58.0,38.0,M,24,17,"(17, 24)",71,M,"('M', 'M')",1301,36.05551275463989,1.0,0.027735009811261452,0.3867403314917127,0.49382115819491723
4339,4339,9611,16,Huskies,Huskies_M1,Huskies_F4,1H,1516.294941,Simple pass,58,38,74.0,3.0,M,17,13,"(13, 17)",36,F,"('M', 'F')",849,38.48376280978771,0.25,0.02598498501673715,0.1933701657458564,0.16697439384175977
4340,4340,9615,16,Huskies,Huskies_M1,Huskies_M6,1H,1545.000949,Simple pass,52,47,60.0,19.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,29.12043955712207,1.0,0.034340140987172266,0.4198895027624309,0.5000839428745133
4341,4341,9616,16,Huskies,Huskies_M6,Huskies_F4,1H,1547.514291,Simple pass,60,19,79.0,8.0,M,26,13,"(13, 26)",24,F,"('M', 'F')",849,21.95449840010015,0.25,0.04554875186742769,0.1270718232044199,0.16342469168388832
4342,4342,9617,16,Huskies,Huskies_F4,Huskies_M6,1H,1553.145648,Smart pass,69,22,87.0,28.0,F,13,26,"(26, 13)",20,M,"('F', 'M')",699,18.973665961010283,0.75,0.05270462766947299,0.10497237569060773,0.3170689870858938
4343,4343,9618,16,Huskies,Huskies_M6,Huskies_F1,1H,1555.220909,Simple pass,90,32,91.0,43.0,M,26,10,"(10, 26)",40,F,"('M', 'F')",849,11.04536101718726,0.25,0.09053574604251853,0.2154696132596685,0.1808447265615791
4344,4344,9633,16,Huskies,Huskies_D7,Huskies_F4,1H,1608.9404029999994,High pass,11,69,37.0,51.0,D,7,13,"(13, 7)",16,F,"('D', 'F')",999,31.622776601683796,0.5,0.031622776601683784,0.08287292817679558,0.21210279329598114
4345,4345,9635,16,Huskies,Huskies_D2,Huskies_G1,1H,1706.670829,Simple pass,45,48,17.0,57.0,D,2,16,"(16, 2)",62,G,"('D', 'G')",443,29.410882339705488,0.5,0.034001020045902296,0.3370165745856354,0.29224914616621034
4346,4346,9636,16,Huskies,Huskies_G1,Huskies_F1,1H,1710.640561,Launch,17,57,77.0,66.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,60.67124524847005,0.125,0.01648227254780496,0.4198895027624309,0.18734192337191422
4347,4347,9653,16,Huskies,Huskies_M4,Huskies_M1,1H,1869.6502670000002,Simple pass,55,67,60.0,79.0,M,24,17,"(17, 24)",71,M,"('M', 'M')",1301,13.0,1.0,0.07692307692307693,0.3867403314917127,0.49382115819491723
4348,4348,9677,16,Huskies,Huskies_F2,Huskies_F4,1H,2054.291673,Simple pass,70,82,82.0,62.0,F,11,13,"(13, 11)",12,F,"('F', 'F')",299,23.323807579381203,1.0,0.042874646285627205,0.06077348066298342,0.37502072019913246
4349,4349,9678,16,Huskies,Huskies_F1,Huskies_D5,1H,2108.783382,Simple pass,53,50,38.0,28.0,F,10,5,"(5, 10)",17,D,"('F', 'D')",655,26.627053911388696,0.5,0.03755578830943399,0.08839779005524863,0.22134701139532545
4350,4350,9689,16,Huskies,Huskies_D5,Huskies_F4,1H,2242.77903,Simple pass,20,29,56.0,3.0,D,5,13,"(13, 5)",27,F,"('D', 'F')",999,44.407206622349044,0.5,0.022518867455552247,0.143646408839779,0.23082142739192116
4351,4351,9690,16,Huskies,Huskies_F4,Huskies_F1,1H,2248.218719,High pass,56,3,79.0,31.0,F,13,10,"(10, 13)",5,F,"('F', 'F')",299,36.23534186398688,1.0,0.027597366233044082,0.022099447513812157,0.36099270359685653
4352,4352,9715,16,Huskies,Huskies_G1,Huskies_F1,1H,2387.884859,Launch,13,53,78.0,67.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,66.49060083951716,0.125,0.015039719710363528,0.4198895027624309,0.18734192337191422
4353,4353,9730,16,Huskies,Huskies_D6,Huskies_G1,1H,2592.565693,Simple pass,17,76,9.0,57.0,D,6,16,"(16, 6)",43,G,"('D', 'G')",443,20.615528128088304,0.5,0.0485071250072666,0.2320441988950276,0.25651979798331576
4354,4354,9732,16,Huskies,Huskies_D6,Huskies_F2,1H,2602.647178,Head pass,30,69,38.0,73.0,D,6,11,"(11, 6)",28,F,"('D', 'F')",999,8.94427190999916,0.5,0.11180339887498948,0.14917127071823205,0.253511130819944
4355,4355,9733,16,Huskies,Huskies_F2,Huskies_D7,1H,2604.306189,Simple pass,38,73,35.0,92.0,F,11,7,"(7, 11)",32,D,"('F', 'D')",655,19.235384061671343,0.5,0.05198752449100364,0.1712707182320442,0.239363615791674
4356,4356,9752,16,Huskies,Huskies_F2,Huskies_D2,1H,2798.161006,Simple pass,65,82,39.0,73.0,F,11,2,"(2, 11)",33,D,"('F', 'D')",655,27.513632984395212,0.5,0.0363456182092407,0.17679558011049726,0.2441334408793108
4357,4357,9769,16,Huskies,Huskies_M1,Huskies_M3,2H,122.097573,Simple pass,55,73,66.0,75.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,11.180339887498945,1.0,0.08944271909999159,0.7845303867403315,0.6227754432640488
4358,4358,9770,16,Huskies,Huskies_M3,Huskies_M8,2H,122.94923599999993,Simple pass,66,75,71.0,95.0,M,23,28,"(28, 23)",11,M,"('M', 'M')",1301,20.615528128088304,1.0,0.0485071250072666,0.055248618784530384,0.37000361090114847
4359,4359,9771,16,Huskies,Huskies_M8,Huskies_M1,2H,124.06635400000003,Simple pass,71,95,60.0,79.0,M,28,17,"(17, 28)",20,M,"('M', 'M')",1301,19.416487838947603,1.0,0.05150262026246048,0.10497237569060773,0.39453739175662517
4360,4360,9773,16,Huskies,Huskies_M1,Huskies_M8,2H,128.53340100000014,Simple pass,61,80,74.0,90.0,M,17,28,"(28, 17)",25,M,"('M', 'M')",1301,16.401219466856727,1.0,0.060971076084969225,0.13259668508287292,0.398639781825995
4361,4361,9774,16,Huskies,Huskies_M8,Huskies_F1,2H,130.07783599999993,Simple pass,74,90,67.0,82.0,M,28,10,"(10, 28)",14,F,"('M', 'F')",849,10.63014581273465,0.25,0.09407208683835973,0.0718232044198895,0.12669685979947864
4362,4362,9775,16,Huskies,Huskies_F1,Huskies_M8,2H,130.93144699999993,Simple pass,67,82,67.0,87.0,F,10,28,"(28, 10)",12,M,"('F', 'M')",699,5.0,0.75,0.2,0.06077348066298342,0.3116430937924977
4363,4363,9779,16,Huskies,Huskies_D5,Huskies_D2,2H,151.19791799999985,Simple pass,13,40,9.0,34.0,D,5,2,"(2, 5)",40,D,"('D', 'D')",1478,7.211102550927977,1.0,0.1386750490563073,0.2154696132596685,0.4205797151305767
4364,4364,9788,16,Huskies,Huskies_M3,Huskies_F2,2H,280.16562299999987,Simple pass,41,64,53.0,75.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,16.278820596099706,0.25,0.061429511683395124,0.3425414364640884,0.22392192093033542
4365,4365,9789,16,Huskies,Huskies_F2,Huskies_F1,2H,283.2381989999999,Simple pass,53,75,82.0,26.0,F,11,10,"(10, 11)",30,F,"('F', 'F')",299,56.93856338194704,1.0,0.017562789445387736,0.16022099447513813,0.41234549694303385
4366,4366,9790,16,Huskies,Huskies_D2,Huskies_M6,2H,331.8619709999998,Head pass,40,26,59.0,15.0,D,2,26,"(26, 2)",12,M,"('D', 'M')",1520,21.95449840010015,0.75,0.04554875186742769,0.06077348066298342,0.2922840700752336
4367,4367,9837,16,Huskies,Huskies_G1,Huskies_D7,2H,727.473258,Hand pass,9,37,31.0,83.0,G,16,7,"(7, 16)",18,D,"('G', 'D')",257,50.99019513592785,0.5,0.019611613513818404,0.09392265193370164,0.2056169913301835
4368,4368,9847,16,Huskies,Huskies_G1,Huskies_D7,2H,780.0055710000001,Hand pass,9,61,24.0,87.0,G,16,7,"(7, 16)",18,D,"('G', 'D')",257,30.01666203960727,0.5,0.03331483023263848,0.09392265193370164,0.2056169913301835
4369,4369,9852,16,Huskies,Huskies_M6,Huskies_M3,2H,802.1539320000003,Simple pass,30,19,37.0,22.0,M,26,23,"(23, 26)",28,M,"('M', 'M')",1301,7.6157731058639095,1.0,0.13130643285972254,0.14917127071823205,0.4101011526747582
4370,4370,9853,16,Huskies,Huskies_M3,Huskies_D5,2H,803.3373099999999,Simple pass,37,22,39.0,10.0,M,23,5,"(5, 23)",67,D,"('M', 'D')",1668,12.16552506059644,0.25,0.08219949365267865,0.36464088397790057,0.23083114954840142
4371,4371,9866,16,Huskies,Huskies_D6,Huskies_M8,2H,919.8630050000003,Head pass,10,49,23.0,55.0,D,6,28,"(28, 6)",6,M,"('D', 'M')",1520,14.31782106327635,0.75,0.06984302957695783,0.027624309392265192,0.2764774567194231
4372,4372,9867,16,Huskies,Huskies_M8,Huskies_F2,2H,921.248716,Launch,23,55,18.0,4.0,M,28,11,"(11, 28)",18,F,"('M', 'F')",849,51.24451190127583,0.25,0.01951428480627412,0.09392265193370164,0.1480904413890087
4373,4373,9868,16,Huskies,Huskies_F2,Huskies_F1,2H,928.706546,High pass,13,9,39.0,12.0,F,11,10,"(10, 11)",30,F,"('F', 'F')",299,26.1725046566048,1.0,0.038208035995043514,0.16022099447513813,0.41234549694303385
4374,4374,9869,16,Huskies,Huskies_F1,Huskies_M1,2H,933.7689,Simple pass,25,6,30.0,7.0,F,10,17,"(17, 10)",30,M,"('F', 'M')",699,5.0990195135927845,0.75,0.19611613513818404,0.16022099447513813,0.3285712160426345
4375,4375,9870,16,Huskies,Huskies_M1,Huskies_F2,2H,934.524364,Simple pass,30,7,26.0,10.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,5.0,0.25,0.2,1.0,0.44556275513321686
4376,4376,9871,16,Huskies,Huskies_M3,Huskies_D2,2H,945.193341,Simple pass,29,49,21.0,23.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,27.202941017470888,0.25,0.03676073110469039,0.24861878453038674,0.183600058671047
4377,4377,9914,16,Huskies,Huskies_F2,Huskies_D5,2H,1386.8725450000006,Simple pass,65,20,64.0,11.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,9.055385138137416,0.5,0.11043152607484652,0.4585635359116022,0.3380788675174041
4378,4378,9948,16,Huskies,Huskies_D5,Huskies_M1,2H,1586.93469,Simple pass,58,12,54.0,29.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,17.464249196572982,0.75,0.057259833431386825,0.4088397790055249,0.41110966336117066
4379,4379,9949,16,Huskies,Huskies_M1,Huskies_D6,2H,1588.2864900000006,Simple pass,54,29,35.0,49.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,27.586228448267445,0.25,0.03624997167972069,0.29281767955801097,0.1998160702655804
4380,4380,9950,16,Huskies,Huskies_D6,Huskies_D7,2H,1591.6105610000006,Simple pass,35,49,61.0,92.0,D,6,7,"(7, 6)",25,D,"('D', 'D')",1478,50.24937810560446,1.0,0.01990074380419978,0.13259668508287292,0.39290981849841605
4381,4381,9951,16,Huskies,Huskies_D7,Huskies_M8,2H,1596.9985100000006,Simple pass,61,92,62.0,93.0,D,7,28,"(28, 7)",39,M,"('D', 'M')",1520,1.4142135623730951,0.75,0.7071067811865475,0.20994475138121546,0.3540156376715779
4382,4382,9952,16,Huskies,Huskies_M8,Huskies_D7,2H,1598.0588479999994,Simple pass,62,93,86.0,93.0,M,28,7,"(7, 28)",31,D,"('M', 'D')",1668,24.0,0.25,0.04166666666666666,0.16574585635359115,0.17570732727351707
4383,4383,9953,16,Huskies,Huskies_M8,Huskies_F2,2H,1643.456521,Simple pass,70,83,78.0,90.0,M,28,11,"(11, 28)",18,F,"('M', 'F')",849,10.63014581273465,0.25,0.09407208683835973,0.09392265193370164,0.1480904413890087
4384,4384,9954,16,Huskies,Huskies_F2,Huskies_D7,2H,1645.4252660000002,Simple pass,78,90,72.0,83.0,F,11,7,"(7, 11)",32,D,"('F', 'D')",655,9.219544457292887,0.5,0.10846522890932808,0.1712707182320442,0.239363615791674
4385,4385,9959,16,Huskies,Huskies_D2,Huskies_G1,2H,1722.671996,Simple pass,25,71,11.0,47.0,D,2,16,"(16, 2)",62,G,"('D', 'G')",443,27.784887978899608,0.5,0.035990787537434725,0.3370165745856354,0.29224914616621034
4386,4386,9976,16,Huskies,Huskies_D7,Huskies_F2,2H,1803.9592530000002,Simple pass,24,64,42.0,87.0,D,7,11,"(11, 7)",29,F,"('D', 'F')",999,29.206163733020468,0.5,0.034239347869895034,0.15469613259668508,0.2349818982511436
4387,4387,9988,16,Huskies,Huskies_M1,Huskies_F2,2H,1990.535557,Simple pass,34,47,33.0,59.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,12.041594578792296,0.25,0.08304547985373997,1.0,0.44556275513321686
4388,4388,10004,16,Huskies,Huskies_M8,Huskies_F2,2H,2050.1765760000008,Simple pass,39,77,41.0,63.0,M,28,11,"(11, 28)",18,F,"('M', 'F')",849,14.142135623730953,0.25,0.07071067811865475,0.09392265193370164,0.1480904413890087
4389,4389,10005,16,Huskies,Huskies_D6,Huskies_M1,2H,2077.828427000001,Simple pass,62,81,66.0,59.0,D,6,17,"(17, 6)",32,M,"('D', 'M')",1520,22.36067977499789,0.75,0.044721359549995794,0.1712707182320442,0.33022698351134194
4390,4390,10006,16,Huskies,Huskies_M1,Huskies_D6,2H,2080.5089780000008,Simple pass,66,59,44.0,73.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,26.0768096208106,0.25,0.03834824944236852,0.29281767955801097,0.1998160702655804
4391,4391,10007,16,Huskies,Huskies_D6,Huskies_D2,2H,2082.130308,Simple pass,44,73,57.0,27.0,D,6,2,"(2, 6)",34,D,"('D', 'D')",1478,47.80167361086847,1.0,0.0209197696327652,0.18232044198895028,0.4077054182476535
4392,4392,10037,16,Huskies,Huskies_G1,Huskies_F1,2H,2420.962775,Launch,8,49,67.0,90.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,71.84705978674423,0.125,0.013918454046250335,0.4198895027624309,0.18734192337191422
4393,4393,10091,17,Huskies,Huskies_M1,Huskies_D5,1H,30.47746699999999,Simple pass,21,33,14.0,21.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,13.892443989449804,0.25,0.07198157507486945,0.4309392265193371,0.24667186626286847
4394,4394,10097,17,Huskies,Huskies_F2,Huskies_D5,1H,53.50335100000001,Head pass,21,33,15.0,20.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,14.31782106327635,0.5,0.06984302957695783,0.4585635359116022,0.3380788675174041
4395,4395,10098,17,Huskies,Huskies_G1,Huskies_D7,1H,146.55619199999995,Hand pass,10,62,36.0,91.0,G,16,7,"(7, 16)",18,D,"('G', 'D')",257,38.9486841883009,0.5,0.02567480829815484,0.09392265193370164,0.2056169913301835
4396,4396,10101,17,Huskies,Huskies_M1,Huskies_D7,1H,182.18021000000002,Simple pass,43,90,32.0,96.0,M,17,7,"(7, 17)",70,D,"('M', 'D')",1668,12.529964086141668,0.25,0.07980868844676221,0.3812154696132597,0.23242147351992587
4397,4397,10102,17,Huskies,Huskies_M1,Huskies_F2,1H,209.03063100000003,Launch,37,97,35.0,72.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,25.079872407968914,0.25,0.039872611141445,1.0,0.44556275513321686
4398,4398,10124,17,Huskies,Huskies_M6,Huskies_F2,1H,406.132523,Simple pass,39,2,44.0,14.0,M,26,11,"(11, 26)",52,F,"('M', 'F')",849,13.0,0.25,0.07692307692307693,0.281767955801105,0.2026473381490271
4399,4399,10125,17,Huskies,Huskies_F2,Huskies_D5,1H,407.562361,Simple pass,44,14,29.0,9.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,15.811388300841895,0.5,0.06324555320336757,0.4585635359116022,0.3380788675174041
4400,4400,10126,17,Huskies,Huskies_D5,Huskies_M6,1H,409.37173700000005,Simple pass,29,9,42.0,5.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,13.601470508735444,0.75,0.07352146220938077,0.36464088397790057,0.4074452380200491
4401,4401,10127,17,Huskies,Huskies_M6,Huskies_D5,1H,411.003956,Simple pass,42,5,29.0,6.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,13.038404810405297,0.25,0.07669649888473704,0.3867403314917127,0.23447556861848023
4402,4402,10128,17,Huskies,Huskies_D5,Huskies_D2,1H,413.172578,Simple pass,29,6,20.0,31.0,D,5,2,"(2, 5)",40,D,"('D', 'D')",1478,26.570660511172854,1.0,0.03763549647474907,0.2154696132596685,0.4205797151305767
4403,4403,10136,17,Huskies,Huskies_M1,Huskies_M6,1H,443.13846500000005,Simple pass,42,49,59.0,3.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,49.04079934095692,1.0,0.02039118475715464,0.4198895027624309,0.5000839428745133
4404,4404,10137,17,Huskies,Huskies_D2,Huskies_D6,1H,458.808333,Simple pass,30,22,29.0,50.0,D,2,6,"(6, 2)",52,D,"('D', 'D')",1478,28.0178514522438,1.0,0.03569153051241249,0.281767955801105,0.43721408376066634
4405,4405,10138,17,Huskies,Huskies_D6,Huskies_M1,1H,462.14723499999997,Simple pass,29,50,31.0,42.0,D,6,17,"(17, 6)",32,M,"('D', 'M')",1520,8.246211251235321,0.75,0.12126781251816647,0.1712707182320442,0.33022698351134194
4406,4406,10139,17,Huskies,Huskies_M1,Huskies_M3,1H,464.871637,Simple pass,31,42,33.0,23.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,19.104973174542803,1.0,0.052342392259021375,0.7845303867403315,0.6227754432640488
4407,4407,10140,17,Huskies,Huskies_M3,Huskies_D6,1H,469.42970099999997,Simple pass,33,23,42.0,75.0,M,23,6,"(6, 23)",28,D,"('M', 'D')",1668,52.773099207835045,0.25,0.018949048189527844,0.14917127071823205,0.14862325875267093
4408,4408,10141,17,Huskies,Huskies_D6,Huskies_D7,1H,473.586792,Simple pass,42,75,48.0,96.0,D,6,7,"(7, 6)",25,D,"('D', 'D')",1478,21.840329667841555,1.0,0.04578685464956301,0.13259668508287292,0.39290981849841605
4409,4409,10142,17,Huskies,Huskies_D7,Huskies_F2,1H,477.5142230000001,Simple pass,55,97,64.0,81.0,D,7,11,"(11, 7)",29,F,"('D', 'F')",999,18.35755975068582,0.5,0.05447347107028433,0.15469613259668508,0.2349818982511436
